id,aluno_id,disciplina,media_final,percentual_presenca,ano_letivo
9de7b7cb-6e47-42a2-beba-50c270ccf59d,10139836-38f4-4ce1-8520-24ccd5a8b895,Física,10,97,2026
fa1539bb-623e-4597-ba7a-044ec292fcb2,10139836-38f4-4ce1-8520-24ccd5a8b895,Química,0.7,58,2026
63f2620e-c8da-47ff-ad50-42d6bc9ae97f,e7636f54-b175-4fb5-998d-93fb146cd1fd,Matemática,2.3,55,2026
9530daed-073b-485d-b746-b21b725fcb41,e7636f54-b175-4fb5-998d-93fb146cd1fd,Português,9.5,93,2026
320c4728-6333-459f-b86d-8576d1b5f6d5,e7636f54-b175-4fb5-998d-93fb146cd1fd,História,10,93,2026
03fc4f97-fee7-4488-8ba3-b58402f25b81,e7636f54-b175-4fb5-998d-93fb146cd1fd,Física,7.4,82,2026
f7b39845-0f63-4c5b-97a0-55cf44264d4b,e7636f54-b175-4fb5-998d-93fb146cd1fd,Química,10,72,2026
67e3743e-39ff-4fc1-9d8d-c46d9c3c41f2,cf46abce-2f02-4007-a418-acfabd514ffd,Matemática,4.5,65,2026
6120b19c-7f02-4fd1-9ded-13927bb8c401,cf46abce-2f02-4007-a418-acfabd514ffd,Português,10,85,2026
673bbba0-2c7a-4b41-86a8-2c22271734fe,cf46abce-2f02-4007-a418-acfabd514ffd,História,0.7,70,2026
afacc0f4-5ed9-460e-843c-82a6da366bc7,cf46abce-2f02-4007-a418-acfabd514ffd,Física,10,98,2026
29fa25a7-9523-4ba9-8887-63cb390de9f7,cf46abce-2f02-4007-a418-acfabd514ffd,Química,10,84,2026
9d4262db-4ec5-4eb7-ba92-dfc4a9a48847,f5c74e20-05cf-43df-acb9-6d7b7479ab80,Matemática,9.8,70,2026
b93133dd-7f1e-4dbf-9634-1513b9bc4a2c,f5c74e20-05cf-43df-acb9-6d7b7479ab80,Português,4.6,64,2026
d0637e94-2c32-426e-8fc5-242a3c31f5e7,f5c74e20-05cf-43df-acb9-6d7b7479ab80,História,6.3,77,2026
deb70718-2dba-4340-8842-0a68a09f232d,f5c74e20-05cf-43df-acb9-6d7b7479ab80,Física,2.6,65,2026
03c68bf7-3c58-498a-9d44-594d2222850e,f5c74e20-05cf-43df-acb9-6d7b7479ab80,Química,5.1,95,2026
4e4ad84f-f3ad-457c-821f-848c0c76c13e,c8fbe8c3-8c52-4dde-bce8-7304a736d248,Matemática,10,90,2026
db9b190b-0c13-4767-a0b5-f67d5bf47056,c8fbe8c3-8c52-4dde-bce8-7304a736d248,Português,9.7,95,2026
62e5bc63-1dd2-4372-8106-0104cbf71939,c8fbe8c3-8c52-4dde-bce8-7304a736d248,História,8.5,73,2026
d514229b-0bd0-4286-bfde-5dccfa2d6ad4,c8fbe8c3-8c52-4dde-bce8-7304a736d248,Física,3.3,82,2026
087a92e4-d243-4f92-aecc-b04ada233577,c8fbe8c3-8c52-4dde-bce8-7304a736d248,Química,10,75,2026
9f63620f-b0b9-4a6a-8a4d-b48c6ee3922b,32034048-9734-4fde-9429-6a9dcdaec436,Matemática,2.3,71,2026
c575e762-a963-485c-afae-697213dcf375,32034048-9734-4fde-9429-6a9dcdaec436,Português,3.5,86,2026
59238850-f53f-4497-8cf1-9ddd7652469a,32034048-9734-4fde-9429-6a9dcdaec436,História,2.8,59,2026
de15578b-5bc2-45a2-9f4d-82624ae5ed34,32034048-9734-4fde-9429-6a9dcdaec436,Física,8.1,86,2026
d4b17ffe-92a9-461d-ad91-6d2d563e60cf,32034048-9734-4fde-9429-6a9dcdaec436,Química,10,84,2026
c34f421d-022c-4593-bc10-f3e8fe04794c,2a4649c9-d645-45a7-aafe-c7cebf13a1d7,Matemática,9.5,89,2026
7f6c4b3d-2124-46fc-be1b-390b4e66c5b8,2a4649c9-d645-45a7-aafe-c7cebf13a1d7,Português,9.2,100,2026
5fea1175-18cc-4cf9-a56f-37f713cb4d00,2a4649c9-d645-45a7-aafe-c7cebf13a1d7,História,3.2,79,2026
c7926052-0477-49cd-ad4a-1cd0ef232217,2a4649c9-d645-45a7-aafe-c7cebf13a1d7,Física,6.4,86,2026
230d7865-24eb-4f05-a09b-d7a2d687457e,2a4649c9-d645-45a7-aafe-c7cebf13a1d7,Química,10,87,2026
f5e9d323-6148-4e4e-a2fc-b3dd0cac79e5,4d95ddec-d8ab-49d7-bc12-5be68e3d3348,Matemática,4.2,72,2026
64483165-9f1b-4ae7-8368-53972a8f30b9,4d95ddec-d8ab-49d7-bc12-5be68e3d3348,Português,4.1,58,2026
e66ba1b5-bb00-45d6-aa94-5caebbe18dc0,4d95ddec-d8ab-49d7-bc12-5be68e3d3348,História,7.8,93,2026
17169ead-f998-40ee-9137-6054f1885ab7,4d95ddec-d8ab-49d7-bc12-5be68e3d3348,Física,1.6,69,2026
5f124f62-7179-4c5a-9d68-75b9c6363f64,4d95ddec-d8ab-49d7-bc12-5be68e3d3348,Química,7.3,98,2026
e45627fc-bd9e-4e9a-bafd-19fe809034af,ee5b3ffc-7a45-4f27-95ec-81ca37065209,Matemática,10,82,2026
5d8ef844-1e5a-4326-a59f-32a01d8d5ed2,ee5b3ffc-7a45-4f27-95ec-81ca37065209,Português,10,84,2026
a9abf2f2-e96d-49ed-b365-68c681fd9553,ee5b3ffc-7a45-4f27-95ec-81ca37065209,História,8.3,76,2026
ac03eb0e-89c8-4ab1-b9b9-e7f650d33967,ee5b3ffc-7a45-4f27-95ec-81ca37065209,Física,6.8,89,2026
b7512a50-b419-46c7-8708-e054413df67a,ee5b3ffc-7a45-4f27-95ec-81ca37065209,Química,9,96,2026
91d3540c-f4da-42cc-9730-8beed802040d,5f4576c9-c0a5-4c1b-81f0-9afc667721e2,Matemática,6.1,76,2026
9a8d0f54-a29f-4401-9580-4d5d2d605051,5f4576c9-c0a5-4c1b-81f0-9afc667721e2,Português,10,91,2026
d80b4aff-bbef-4a5b-9ec7-86659eb28795,5f4576c9-c0a5-4c1b-81f0-9afc667721e2,História,10,96,2026
2c9198b5-a473-4b44-9b30-58c4eeade3a0,5f4576c9-c0a5-4c1b-81f0-9afc667721e2,Física,9.6,99,2026
36788e13-7eaa-475f-8e8a-e23df29a7a8d,5f4576c9-c0a5-4c1b-81f0-9afc667721e2,Química,10,71,2026
675350f7-d90a-45a0-803b-238a62429c31,5702f5a8-ccd1-470a-91c0-af626354123f,Matemática,10,100,2026
794bb8cc-4c50-47ff-82fc-e0fd9101e4c4,5702f5a8-ccd1-470a-91c0-af626354123f,Português,10,94,2026
39faae79-a707-4928-9dac-1e055c94348c,5702f5a8-ccd1-470a-91c0-af626354123f,História,6.6,70,2026
bfd3f903-4db4-4059-8e37-ca3c7aabd60d,5702f5a8-ccd1-470a-91c0-af626354123f,Física,3.5,81,2026
782bc2dd-fc93-492f-8669-a53e0a2fd4b2,5702f5a8-ccd1-470a-91c0-af626354123f,Química,4.1,67,2026
463f5b81-d428-43b4-aa8c-fec16d288435,0d655d95-af4a-4287-82f5-3ba25e585355,Matemática,4.8,94,2026
1d784e60-c9ab-4f4a-a2d9-4073c4e725b3,0d655d95-af4a-4287-82f5-3ba25e585355,Português,5,91,2026
38e52eaa-e4cd-479f-a0b7-17e0804f3b02,0d655d95-af4a-4287-82f5-3ba25e585355,História,3.3,70,2026
64c37d71-d332-44a6-92f8-495d8974bb35,0d655d95-af4a-4287-82f5-3ba25e585355,Física,0.5,56,2026
2f90a2c9-0e77-4282-805e-2c9c306cdd3a,0d655d95-af4a-4287-82f5-3ba25e585355,Química,5.8,77,2026
6f9ee059-1eb7-4715-8894-355a98dcb8f8,820392e1-c895-4fbf-a9bb-868ed3b57f67,Matemática,8.8,89,2026
a2e74289-84d7-43ac-85a9-f448b97657ef,820392e1-c895-4fbf-a9bb-868ed3b57f67,Português,6.9,74,2026
153dd236-fb8a-4cd0-9984-cd781b8d275e,820392e1-c895-4fbf-a9bb-868ed3b57f67,História,3.7,89,2026
f48be835-941b-4297-b5a4-fa805b9a849e,820392e1-c895-4fbf-a9bb-868ed3b57f67,Física,1.6,96,2026
4d3c120a-bf82-4329-8133-6ff1b3fa293f,820392e1-c895-4fbf-a9bb-868ed3b57f67,Química,1.2,58,2026
732ecfeb-47fe-4fe9-9d7b-9abddb504896,eda0472e-e905-4f07-875c-7b176c8e5f39,Matemática,7.4,97,2026
2f579175-916b-47b2-9a9b-0cbd6b29eb6f,eda0472e-e905-4f07-875c-7b176c8e5f39,Português,10,80,2026
f603bc6d-ef4a-4fe7-af9f-2262bd95552d,eda0472e-e905-4f07-875c-7b176c8e5f39,História,3.9,94,2026
01d9175d-ebd3-4fcd-a11a-74686577f24d,eda0472e-e905-4f07-875c-7b176c8e5f39,Física,10,87,2026
4ee2571e-04ed-4b24-a6a1-871f1dd554d0,eda0472e-e905-4f07-875c-7b176c8e5f39,Química,7.7,75,2026
e44847ac-ab53-4637-af03-e9103c24978f,31775f64-541a-481f-8fc8-3de535579471,Matemática,5.4,74,2026
f6f00ff4-8f69-44c1-9161-b622954765e0,31775f64-541a-481f-8fc8-3de535579471,Português,8.3,77,2026
9eb56600-160e-4ae8-8ab2-5f3dcd8a1f48,31775f64-541a-481f-8fc8-3de535579471,História,7.2,93,2026
a39dc61f-9fd5-455f-8258-d0cbc65b0ca2,31775f64-541a-481f-8fc8-3de535579471,Física,9.3,90,2026
e8b289fc-fac4-4e5d-ab56-ef3dfea3cccf,31775f64-541a-481f-8fc8-3de535579471,Química,9.9,98,2026
48dd832f-3acc-40cb-9e8e-e160632dba8d,712989b0-0be8-4a51-9ef5-e073a6334c8b,Matemática,2.5,73,2026
71284792-18f3-496a-a85d-a55c250a3ed5,712989b0-0be8-4a51-9ef5-e073a6334c8b,Português,8.2,87,2026
a105657b-0734-424e-b1a0-78d91a559524,712989b0-0be8-4a51-9ef5-e073a6334c8b,História,2.4,83,2026
87a06cce-8e79-4527-a5e0-5f9eb11e1da9,712989b0-0be8-4a51-9ef5-e073a6334c8b,Física,3.1,82,2026
2eae2e11-e281-4e5a-81e5-891ab911db4f,712989b0-0be8-4a51-9ef5-e073a6334c8b,Química,10,72,2026
371d4551-3ed5-4053-9add-92373d93db1b,61b09f60-a51f-45e4-98b7-a9ebf32d2502,Matemática,5.1,74,2026
0e594f41-c6f1-4a72-95ad-c08190c7452b,61b09f60-a51f-45e4-98b7-a9ebf32d2502,Português,8.2,89,2026
60ac7f5f-7e15-43de-ab25-9df52541add3,61b09f60-a51f-45e4-98b7-a9ebf32d2502,História,10,99,2026
f1447a57-f13b-4f31-b122-f8bfe34f0374,61b09f60-a51f-45e4-98b7-a9ebf32d2502,Física,6.4,91,2026
0cb640b7-b6c5-46da-b4c7-3bd86b4f1dd7,61b09f60-a51f-45e4-98b7-a9ebf32d2502,Química,4.6,58,2026
feb1378e-ac70-40fc-b627-d14c132667b4,fdbf30b4-3221-480e-b1ac-ecefe8497165,Matemática,9.6,75,2026
d89aa403-5505-4343-92bc-9c84d3636ff9,fdbf30b4-3221-480e-b1ac-ecefe8497165,Português,9.7,98,2026
1a2f0c28-7194-4152-b7e1-f208f483e57d,fdbf30b4-3221-480e-b1ac-ecefe8497165,História,3.2,80,2026
0e969be2-392e-40b6-b892-cdac610bb925,fdbf30b4-3221-480e-b1ac-ecefe8497165,Física,3.1,74,2026
5ca27b34-fd3a-48a8-a152-2c34177ef718,fdbf30b4-3221-480e-b1ac-ecefe8497165,Química,3.7,71,2026
87a47d3f-b30d-49a4-9005-2ff310cd2b49,ac9dcd76-3d47-4813-9944-d63d2e3ad1ad,Matemática,10,86,2026
d8405bac-6bb7-4526-b61b-41ea2a98a3df,ac9dcd76-3d47-4813-9944-d63d2e3ad1ad,Português,10,77,2026
5b3db1cf-1f42-4f7d-b682-75316f134706,ac9dcd76-3d47-4813-9944-d63d2e3ad1ad,História,10,94,2026
7cbf3796-f77c-40af-a05c-6898199aff54,ac9dcd76-3d47-4813-9944-d63d2e3ad1ad,Física,4.6,81,2026
1ea0baee-6136-4229-a16e-12bf6b17fb81,ac9dcd76-3d47-4813-9944-d63d2e3ad1ad,Química,0.7,79,2026
04361418-0301-43a4-a6b8-cc3f4cdbb74f,16843a42-88ab-4ee3-98f1-1d61bd1c9a52,Matemática,6.9,80,2026
2e30ade5-00fc-4710-8248-85a58065b974,16843a42-88ab-4ee3-98f1-1d61bd1c9a52,Português,4.5,79,2026
5a491e07-40ff-4e60-9bb5-616caa44e4a4,16843a42-88ab-4ee3-98f1-1d61bd1c9a52,História,10,78,2026
24d21752-e7f3-47d0-9b85-6c2416df34df,16843a42-88ab-4ee3-98f1-1d61bd1c9a52,Física,9.3,77,2026
4f9c206c-02d5-4f78-b50f-02e06b99f513,16843a42-88ab-4ee3-98f1-1d61bd1c9a52,Química,7.9,75,2026
bec701c2-b2c5-4389-afa4-44b2978ebf18,d1b9e6ec-f921-48d6-be03-5c1cf09fec89,Matemática,9.9,92,2026
c7ae3de5-e1e6-4096-b0ec-50cde79ae042,d1b9e6ec-f921-48d6-be03-5c1cf09fec89,Português,4.8,82,2026
d32566b2-553e-4596-9175-dcd967b3b5bf,d1b9e6ec-f921-48d6-be03-5c1cf09fec89,História,3.1,63,2026
6f84c580-5ce1-47e1-9f30-aedb08768cb8,d1b9e6ec-f921-48d6-be03-5c1cf09fec89,Física,8.3,94,2026
16421c6f-bb03-4fa5-85fb-52be01234463,d1b9e6ec-f921-48d6-be03-5c1cf09fec89,Química,10,98,2026
1b7dcb7f-1d14-4fd9-951b-ba5f346fd096,e52f240c-974c-40d0-a791-241ba9480e4c,Matemática,3.7,85,2026
bdd323dc-4b46-4681-9ca6-c1207327070f,e52f240c-974c-40d0-a791-241ba9480e4c,Português,5.6,72,2026
1962ee13-2021-409e-a2d9-4eae9fc651ea,e52f240c-974c-40d0-a791-241ba9480e4c,História,8.6,92,2026
b0b02681-49c9-4e6b-8d6a-fbc19421c510,e52f240c-974c-40d0-a791-241ba9480e4c,Física,4.3,98,2026
266f78d5-7f0e-4778-912d-a124f3ae27f3,e52f240c-974c-40d0-a791-241ba9480e4c,Química,7.6,94,2026
138e03ad-fa8f-436e-9f76-9e002875dc83,3da9d0f2-b218-4d04-9157-1162fa410d6d,Matemática,9,76,2026
3ab74b7e-5220-4f90-89cf-eff605020be7,3da9d0f2-b218-4d04-9157-1162fa410d6d,Português,4,78,2026
3a8d8f00-2222-48d1-b779-be8ca52b5122,3da9d0f2-b218-4d04-9157-1162fa410d6d,História,5.9,80,2026
19fcc191-3524-4406-b5ea-07e9a724144b,3da9d0f2-b218-4d04-9157-1162fa410d6d,Física,9.6,85,2026
23d89067-8384-4977-968a-4f060127c4f5,3da9d0f2-b218-4d04-9157-1162fa410d6d,Química,10,89,2026
34c5b5b5-c143-49e9-b7e1-0b5c37fccee3,1e3b6e4c-1bc8-444e-9ec4-d93717139bde,Matemática,9,86,2026
ad5b233a-9822-48f1-998e-eb369f2ac433,1e3b6e4c-1bc8-444e-9ec4-d93717139bde,Português,3.2,88,2026
bb6b33bc-9be1-48ae-8126-3329b0e88c8c,1e3b6e4c-1bc8-444e-9ec4-d93717139bde,História,7.6,86,2026
f46c863c-2027-4400-8cfe-61cb1ead0e6e,1e3b6e4c-1bc8-444e-9ec4-d93717139bde,Física,4.6,96,2026
146205f9-798a-459d-a3d5-6b8c0851af0e,1e3b6e4c-1bc8-444e-9ec4-d93717139bde,Química,6.3,77,2026
8d4017a7-3065-4b65-95ed-53eb930d937f,3eb44cc3-fb6a-452c-9222-6ce38f54d86d,Matemática,10,70,2026
3a620e23-8d62-43e0-8756-4b7e4cd74ec1,3eb44cc3-fb6a-452c-9222-6ce38f54d86d,Português,4.1,100,2026
297f975a-b8de-4c67-96a7-c0d3b5b25ad6,3eb44cc3-fb6a-452c-9222-6ce38f54d86d,História,9.5,85,2026
f8b54df7-0b99-4b83-b6c2-e504a3f3946a,3eb44cc3-fb6a-452c-9222-6ce38f54d86d,Física,0.3,77,2026
b2d7577f-63f2-4c08-a470-7f141693f789,3eb44cc3-fb6a-452c-9222-6ce38f54d86d,Química,2.6,65,2026
4437b8cf-8e5a-4b05-a590-a88f5ab6216d,553ee709-1243-41c5-bb63-015a100e0a91,Matemática,6.2,96,2026
b44b2660-b61c-4e79-9f04-2e0666a9562a,553ee709-1243-41c5-bb63-015a100e0a91,Português,8.8,82,2026
fd776323-ec5c-40b0-af8b-719e34b035e1,553ee709-1243-41c5-bb63-015a100e0a91,História,4.9,89,2026
ed56dc1d-1cc8-4dbc-bc0b-d0bf5bb06fa4,553ee709-1243-41c5-bb63-015a100e0a91,Física,10,78,2026
a8921e3f-5c28-41f3-a58d-005348b1d814,553ee709-1243-41c5-bb63-015a100e0a91,Química,7.9,73,2026
e12f0264-c9a7-42a0-99d7-40b4e8fa5856,f9c53cc3-3054-456b-88a4-752749d5111b,Matemática,8,74,2026
549e4e54-6990-4752-a4bc-ad108cfefe59,f9c53cc3-3054-456b-88a4-752749d5111b,Português,4.5,96,2026
d648fb26-61f5-4ac6-b2d9-bb006a3ac969,f9c53cc3-3054-456b-88a4-752749d5111b,História,3.4,57,2026
0db650c0-5076-4098-af30-e3f484854e83,f9c53cc3-3054-456b-88a4-752749d5111b,Física,9.1,89,2026
c0cb3faf-aa83-4650-b3a2-4c286f11a833,f9c53cc3-3054-456b-88a4-752749d5111b,Química,4.6,84,2026
5b0072f2-ce0d-4b8b-81bb-c90df8e56142,cea095b6-5c71-43d0-ac64-85275d09ebe6,Matemática,10,76,2026
4cdb13d1-65cd-474b-8113-8bf7b0195fa6,cea095b6-5c71-43d0-ac64-85275d09ebe6,Português,9.4,97,2026
3729eca3-5b41-496e-80cc-cc984fdf157e,cea095b6-5c71-43d0-ac64-85275d09ebe6,História,3,80,2026
b7787e97-3b74-4929-9b39-6f617507b9f9,cea095b6-5c71-43d0-ac64-85275d09ebe6,Física,7.7,91,2026
9f6211c7-e29d-455c-8b05-c1c73f596c0d,cea095b6-5c71-43d0-ac64-85275d09ebe6,Química,5,100,2026
5bd774a7-586c-4a01-be67-9954d1a60b29,4781fbfe-a740-421f-a0ca-5ecddd6e81f4,Matemática,9.6,90,2026
07f83191-d558-4668-91de-795740c76931,4781fbfe-a740-421f-a0ca-5ecddd6e81f4,Português,5.8,95,2026
8a7a4748-a965-4323-bf9a-ffedb0103656,4781fbfe-a740-421f-a0ca-5ecddd6e81f4,História,8.8,95,2026
56877592-62c7-4f48-b834-197dc54150d1,4781fbfe-a740-421f-a0ca-5ecddd6e81f4,Física,8.5,77,2026
59d492bf-f32d-4ba8-966e-935768ec5133,4781fbfe-a740-421f-a0ca-5ecddd6e81f4,Química,6.6,83,2026
189268ea-adc2-491a-b71c-93f0e92bc2ea,c44aeddf-689c-460a-8718-a654f65f33f1,Matemática,3,64,2026
4f99d495-c0c7-4bfa-8b29-ce2509fbd5be,c44aeddf-689c-460a-8718-a654f65f33f1,Português,9.1,96,2026
e7790222-8f55-4a73-9b4c-3f08b9e204e6,c44aeddf-689c-460a-8718-a654f65f33f1,História,6.5,71,2026
0540e466-b79f-4389-ad5d-e84aa0826ccd,c44aeddf-689c-460a-8718-a654f65f33f1,Física,4.7,79,2026
0b5d95ee-3af1-4b6b-8950-295c80c7d532,c44aeddf-689c-460a-8718-a654f65f33f1,Química,3.9,72,2026
79b51926-a9a5-4daf-a1e1-6ad79fdb807a,d0184ac6-94f8-4e99-81d3-c9293b5279d7,Matemática,6.2,95,2026
fb207600-d82e-42d9-a8cc-ef8826f2d9b3,d0184ac6-94f8-4e99-81d3-c9293b5279d7,Português,7.6,97,2026
7fba3a79-7e9f-46dd-9e6a-2ce2145e4430,d0184ac6-94f8-4e99-81d3-c9293b5279d7,História,10,95,2026
3ac7611b-3d98-4a65-81e4-c0fa756ee15a,d0184ac6-94f8-4e99-81d3-c9293b5279d7,Física,6.5,89,2026
2df4b1ed-3e71-47c5-8755-3f04e893d8f9,d0184ac6-94f8-4e99-81d3-c9293b5279d7,Química,10,85,2026
4d76920b-7672-488d-904a-6c37985bd082,e62f977b-7df6-4a56-9a1f-690884f473a8,Matemática,6.9,81,2026
a5d06bd9-8a3d-4123-8dd7-b9b93bf23675,e62f977b-7df6-4a56-9a1f-690884f473a8,Português,9,72,2026
48895cd8-6d12-4509-9686-7058edf6f2ff,e62f977b-7df6-4a56-9a1f-690884f473a8,História,4.9,72,2026
6a368ef9-0016-4c05-a400-691f6a025dc1,e62f977b-7df6-4a56-9a1f-690884f473a8,Física,10,77,2026
861ac6c7-8b50-4dd7-a486-aaa0040923c6,e62f977b-7df6-4a56-9a1f-690884f473a8,Química,2.5,71,2026
9b1ba0f9-2c31-4952-912a-865b080978a0,c2866732-0939-47a8-8757-90b74296ad8c,Matemática,7.6,93,2026
890824c0-4638-4444-8474-55d4ef1c04b3,c2866732-0939-47a8-8757-90b74296ad8c,Português,5.8,95,2026
bb34dd9f-4e8d-415f-a4a3-7796f1d0b1d8,c2866732-0939-47a8-8757-90b74296ad8c,História,2.9,59,2026
e198ecfc-99f1-4926-bad8-075a22f60f8e,c2866732-0939-47a8-8757-90b74296ad8c,Física,6.2,88,2026
cf4c4cbc-e003-4d0d-9320-f6461e17408a,c2866732-0939-47a8-8757-90b74296ad8c,Química,3.6,87,2026
2273ec6a-c878-40fe-9da4-2716f5988f46,0a007eb4-4a44-4669-84cb-39dd5c0f1e91,Matemática,3,89,2026
689b2037-8a6e-4ca2-805c-cac874778ff9,0a007eb4-4a44-4669-84cb-39dd5c0f1e91,Português,4,76,2026
8dd0a602-4b03-4ff4-9b47-5102746e4d9b,0a007eb4-4a44-4669-84cb-39dd5c0f1e91,História,10,75,2026
86dc3859-5956-4231-be6c-ee2264c13ddc,0a007eb4-4a44-4669-84cb-39dd5c0f1e91,Física,8.9,70,2026
20ff3db3-e79d-4469-bd61-7f826ccdf5ee,0a007eb4-4a44-4669-84cb-39dd5c0f1e91,Química,10,100,2026
8d04745a-e531-47da-afcc-603aa864fcd0,5b59c4f7-c718-4550-8999-c2b146c3d1c5,Matemática,0.9,85,2026
e2068420-2e3e-416e-bb14-a5dbda7e2633,5b59c4f7-c718-4550-8999-c2b146c3d1c5,Português,10,77,2026
800eab1f-4b9c-4b69-9ed8-886a3735d278,5b59c4f7-c718-4550-8999-c2b146c3d1c5,História,9.4,74,2026
2dfb2bf6-3626-4400-be3c-c2869bb8a9e8,5b59c4f7-c718-4550-8999-c2b146c3d1c5,Física,4.4,56,2026
a85d81c2-a4cb-450f-a502-22bb95f63884,5b59c4f7-c718-4550-8999-c2b146c3d1c5,Química,10,85,2026
ce5bac93-889f-43bf-849c-35bbc73eea10,6841cd12-0f1c-41c9-91ce-d6c8e25a6212,Matemática,5,72,2026
4f27a741-aa1b-4bfb-9ed6-76a969557704,6841cd12-0f1c-41c9-91ce-d6c8e25a6212,Português,9,99,2026
f56c72c9-b521-4893-bf99-116d7deb7529,6841cd12-0f1c-41c9-91ce-d6c8e25a6212,História,4.8,71,2026
ebf5f98e-d21e-41cb-b305-13c2cd073f43,6841cd12-0f1c-41c9-91ce-d6c8e25a6212,Física,0.8,91,2026
05928a61-0397-498a-aaa3-4fc8c6233c27,6841cd12-0f1c-41c9-91ce-d6c8e25a6212,Química,10,96,2026
c305e708-73da-4c0a-8d79-e305bd534fb0,95e3c40e-abb3-438b-aa0e-baf45740ec02,Matemática,2.5,90,2026
a6bdab90-4d91-48b6-8c45-57ffc3fca5ed,95e3c40e-abb3-438b-aa0e-baf45740ec02,Português,5.7,96,2026
722d1625-2073-46bb-8def-6410f2ce94b0,95e3c40e-abb3-438b-aa0e-baf45740ec02,História,6.9,77,2026
90230f93-2b40-4680-80d4-26ca7b5d48fb,95e3c40e-abb3-438b-aa0e-baf45740ec02,Física,7.4,87,2026
538281e4-9512-481e-a596-e15898380533,95e3c40e-abb3-438b-aa0e-baf45740ec02,Química,0.9,73,2026
7c40dec6-cfb5-4e2c-b43f-f54e4b5f1e1d,59e4e015-dbdb-4d79-8d0b-42430bacaefb,Matemática,2.9,61,2026
8d1520cc-231a-459c-9175-17943554db88,59e4e015-dbdb-4d79-8d0b-42430bacaefb,Português,10,89,2026
7037f457-4d3d-4337-8c10-fbc10d1098c2,59e4e015-dbdb-4d79-8d0b-42430bacaefb,História,5.5,82,2026
e90e51a3-d891-4e5b-990d-7be89885786c,59e4e015-dbdb-4d79-8d0b-42430bacaefb,Física,8.9,79,2026
bf70c226-c7fe-49c1-b2bd-e82a4f5f973f,59e4e015-dbdb-4d79-8d0b-42430bacaefb,Química,10,97,2026
96aa501b-3d71-4150-ab09-dad3f254de35,6d09031b-2a25-4479-a78a-1bea450d4c65,Matemática,4.2,90,2026
e847a176-22ca-4bc7-94d2-aa94b7b23cf4,6d09031b-2a25-4479-a78a-1bea450d4c65,Português,10,97,2026
79155f43-e2db-4fdc-a67f-4cd79cd5d16b,6d09031b-2a25-4479-a78a-1bea450d4c65,História,10,98,2026
e1268886-66f7-4e32-a8b1-3ee370248d27,6d09031b-2a25-4479-a78a-1bea450d4c65,Física,10,97,2026
7c67e4d5-5f27-454e-9cdc-d6565ef2aff3,6d09031b-2a25-4479-a78a-1bea450d4c65,Química,10,70,2026
ecf2692e-a7f3-4368-bb8f-0c687a52de28,8be5be71-167d-4871-a2f9-2cfc64c36d6a,Matemática,3.6,58,2026
afcffcf5-0fcf-404b-9483-2e66c22058e6,8be5be71-167d-4871-a2f9-2cfc64c36d6a,Português,4.3,74,2026
aec21ee6-a928-4b5a-8108-61bff0099cb4,8be5be71-167d-4871-a2f9-2cfc64c36d6a,História,5.7,73,2026
65fa42cb-9464-46f8-a207-f1c95f7bbf07,8be5be71-167d-4871-a2f9-2cfc64c36d6a,Física,5.6,71,2026
8e013218-477e-42ca-86bf-d12d74391b87,8be5be71-167d-4871-a2f9-2cfc64c36d6a,Química,2.9,83,2026
7da09887-a598-4c22-8976-441d2a64c47c,0f0c5a26-e118-4aa8-bc6e-04d947a273ff,Matemática,5.3,86,2026
069e8e20-9224-4a90-95a7-07ab5246a908,0f0c5a26-e118-4aa8-bc6e-04d947a273ff,Português,5.9,100,2026
620c1f73-a239-4256-a2b5-feb7f21b289e,0f0c5a26-e118-4aa8-bc6e-04d947a273ff,História,4,77,2026
fb3e932d-7618-40bc-b78c-468ecdf179a6,0f0c5a26-e118-4aa8-bc6e-04d947a273ff,Física,9.5,96,2026
f065c11b-429c-4e0d-ad32-a60a3ca459d4,0f0c5a26-e118-4aa8-bc6e-04d947a273ff,Química,3.6,68,2026
4791de3b-17c6-4fc2-9939-d1a49c6a8201,26aff4b5-b3bf-48f1-b11c-784b4075bb0e,Matemática,8.7,79,2026
8b645d77-8ad2-4970-a83a-fa4e0590b317,26aff4b5-b3bf-48f1-b11c-784b4075bb0e,Português,3.2,77,2026
f576870e-4606-4316-bade-fa77f5b9faf7,26aff4b5-b3bf-48f1-b11c-784b4075bb0e,História,10,100,2026
35662939-b5d7-45c1-843b-4a66415210d8,26aff4b5-b3bf-48f1-b11c-784b4075bb0e,Física,9.2,92,2026
de20e43f-a1df-4fea-923b-fa07d500b411,26aff4b5-b3bf-48f1-b11c-784b4075bb0e,Química,4.2,91,2026
d1ce9abc-a882-4fc9-bd75-16087578c4f9,9cac512d-a868-4363-8b01-fede916af35c,Matemática,10,73,2026
983f1cce-a49c-4d38-b554-65b58e54e70b,9cac512d-a868-4363-8b01-fede916af35c,Português,9.9,77,2026
f0f99746-214f-48d8-a02b-cdac93b02bf6,9cac512d-a868-4363-8b01-fede916af35c,História,6.5,94,2026
7a504255-a6ad-468d-bd56-9a35ce44ca15,9cac512d-a868-4363-8b01-fede916af35c,Física,9.7,86,2026
4e10c2de-4027-49fe-a8f5-6b5d579aeb2c,9cac512d-a868-4363-8b01-fede916af35c,Química,9.4,74,2026
